strategy,direction,entry_time,exit_time,entry_price,exit_price,net_pnl
"RSI_Reversion(14,30/70)",LONG,2026-02-13 00:00:00,2026-02-14 00:00:00,66271.92,68853.07,665.19
"RSI_Reversion(14,30/70)",LONG,2026-06-03 00:00:00,2026-06-12 00:00:00,66751.94,63633.79,-931.0
"Bollinger_Reversion(20,2sd)",SHORT,2020-10-12 00:00:00,2020-11-29 00:00:00,11372.59,17747.8,-56377.93
"Bollinger_Reversion(20,2sd)",SHORT,2020-12-17 00:00:00,2021-02-03 00:00:00,21328.48,35500.68,-29131.02
"Bollinger_Reversion(20,2sd)",SHORT,2021-02-09 00:00:00,2021-02-26 00:00:00,46503.01,47079.09,-215.97
"Bollinger_Reversion(20,2sd)",SHORT,2021-03-14 00:00:00,2021-03-23 00:00:00,61196.4,54113.3,1618.62
"Bollinger_Reversion(20,2sd)",SHORT,2021-04-14 00:00:00,2021-04-19 00:00:00,63539.7,56187.27,1801.68
"Bollinger_Reversion(20,2sd)",LONG,2021-04-23 00:00:00,2021-05-01 00:00:00,51701.07,57706.34,2008.57
"Bollinger_Reversion(20,2sd)",LONG,2021-05-16 00:00:00,2021-06-04 00:00:00,46765.78,39234.25,-3218.58
"Bollinger_Reversion(20,2sd)",LONG,2021-06-22 00:00:00,2021-06-30 00:00:00,31609.23,35908.07,2197.98
"Bollinger_Reversion(20,2sd)",LONG,2021-07-17 00:00:00,2021-07-24 00:00:00,31389.96,33641.92,1291.97
"Bollinger_Reversion(20,2sd)",SHORT,2021-07-27 00:00:00,2021-08-28 00:00:00,37240.18,49051.45,-6393.34
"Bollinger_Reversion(20,2sd)",SHORT,2021-09-07 00:00:00,2021-09-08 00:00:00,52667.74,46868.01,1463.55
"Bollinger_Reversion(20,2sd)",LONG,2021-09-22 00:00:00,2021-10-02 00:00:00,40734.84,48142.21,2694.89
"Bollinger_Reversion(20,2sd)",SHORT,2021-10-07 00:00:00,2021-10-28 00:00:00,55311.24,58412.06,-1040.15
"Bollinger_Reversion(20,2sd)",SHORT,2021-11-09 00:00:00,2021-11-17 00:00:00,67513.91,60068.82,1802.17
"Bollinger_Reversion(20,2sd)",LONG,2021-11-19 00:00:00,2021-12-23 00:00:00,56887.1,48592.46,-2740.71
"Bollinger_Reversion(20,2sd)",LONG,2022-01-06 00:00:00,2022-02-05 00:00:00,43445.38,41569.04,-719.29
"Bollinger_Reversion(20,2sd)",SHORT,2022-02-08 00:00:00,2022-02-18 00:00:00,43837.88,40519.18,1102.58
"Bollinger_Reversion(20,2sd)",SHORT,2022-03-25 00:00:00,2022-04-07 00:00:00,44003.05,43160.87,269.02
"Bollinger_Reversion(20,2sd)",LONG,2022-04-12 00:00:00,2022-05-05 00:00:00,39529.01,39692.69,26.84
"Bollinger_Reversion(20,2sd)",LONG,2022-05-07 00:00:00,2022-05-31 00:00:00,36017.83,31736.56,-1992.92
"Bollinger_Reversion(20,2sd)",SHORT,2022-06-01 00:00:00,2022-06-02 00:00:00,31805.37,29807.16,872.72
"Bollinger_Reversion(20,2sd)",LONG,2022-06-13 00:00:00,2022-07-07 00:00:00,26572.07,20568.73,-3495.34
"Bollinger_Reversion(20,2sd)",SHORT,2022-07-19 00:00:00,2022-07-26 00:00:00,22449.78,21310.32,571.38
"Bollinger_Reversion(20,2sd)",LONG,2022-08-20 00:00:00,2022-09-10 00:00:00,20837.83,21360.99,279.84
"Bollinger_Reversion(20,2sd)",SHORT,2022-09-13 00:00:00,2022-09-14 00:00:00,22394.85,20172.63,1227.75
"Bollinger_Reversion(20,2sd)",SHORT,2022-10-05 00:00:00,2022-10-11 00:00:00,20337.75,19131.97,790.61
"Bollinger_Reversion(20,2sd)",SHORT,2022-10-27 00:00:00,2022-11-09 00:00:00,20769.31,18556.31,1530.97
